CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
81590270,-25.4844592157371,-49.203473764438,1,08:26:00,96,81470300,-25.575776177431,-49.3365443994341,SIM,08:38:00
81470300,-25.575776177431,-49.3365443994341,1,08:39:00,36,81010170,-25.4783570614136,-49.2757205974116,SIM,08:53:00
81010170,-25.4783570614136,-49.2757205974116,1,08:54:00,96,81900560,-25.5386532636233,-49.2709988129397,SIM,08:58:00
81900560,-25.5386532636233,-49.2709988129397,1,08:59:00,96,81280048,-25.4357441112655,-49.361230111158,SIM,09:08:00
81280048,-25.4357441112655,-49.361230111158,1,09:09:00,96,82025060,-25.4094383254911,-49.3098019002186,SIM,09:12:00
82025060,-25.4094383254911,-49.3098019002186,1,09:13:00,96,81910570,-25.5339269047986,-49.2586402382427,SIM,09:21:00
81910570,-25.5339269047986,-49.2586402382427,1,09:22:00,96,81220170,-25.4569440522711,-49.3221956960987,SIM,09:29:00
81220170,-25.4569440522711,-49.3221956960987,1,09:30:00,96,82650060,-25.3808622827653,-49.242762203191,SIM,09:36:00
82650060,-25.3808622827653,-49.242762203191,1,09:37:00,96,82320230,-25.4021230003188,-49.3423791541151,SIM,09:44:00
82320230,-25.4021230003188,-49.3423791541151,1,09:45:00,96,81935050,-25.555508412277,-49.2544885303963,SIM,09:55:00
81935050,-25.555508412277,-49.2544885303963,1,09:56:00,36,80440090,-25.4443285001079,-49.2916224997606,SIM,10:17:00
80440090,-25.4443285001079,-49.2916224997606,1,10:18:00,96,81320083,-25.4770955000105,-49.3183277499707,SIM,10:21:00
81320083,-25.4770955000105,-49.3183277499707,1,10:22:00,96,81550315,-25.4881320075695,-49.208315008611,SIM,10:27:00
81550315,-25.4881320075695,-49.208315008611,1,10:28:00,96,81305650,-25.5010554166774,-49.3233459999556,SIM,10:36:00
81305650,-25.5010554166774,-49.3233459999556,1,10:37:00,96,82650320,-25.3737566254647,-49.2469140011033,SIM,10:46:00
82650320,-25.3737566254647,-49.2469140011033,1,10:47:00,96,80010160,-25.3975876007521,-49.2498549128683,SIM,10:48:00
80010160,-25.3975876007521,-49.2498549128683,1,10:49:00,96,81470256,-25.569416591018,-49.337872181861,SIM,11:03:00
81470256,-25.569416591018,-49.337872181861,1,11:04:00,96,82310433,-25.43107,-49.372483,SIM,11:14:00
82310433,-25.43107,-49.372483,1,11:15:00,36,81480170,-25.5633003333374,-49.3185828888561,SIM,11:35:00
81480170,-25.5633003333374,-49.3185828888561,1,11:36:00,96,80045160,-25.4227240373025,-49.257747950136,SIM,11:45:00
80045160,-25.4227240373025,-49.257747950136,1,11:46:00,96,82530380,-25.4300625729625,-49.2336060009616,SIM,11:47:00
82530380,-25.4300625729625,-49.2336060009616,1,11:48:00,96,80250085,-25.4428916686675,-49.2805507832172,SIM,11:51:00
80250085,-25.4428916686675,-49.2805507832172,1,11:52:00,96,81510160,-25.4561970876697,-49.2447744337813,SIM,11:54:00
81510160,-25.4561970876697,-49.2447744337813,1,11:55:00,96,81350607,-25.5098119631631,-49.3366327775834,SIM,12:03:00
81350607,-25.5098119631631,-49.3366327775834,1,12:04:00,96,82015720,-25.4187128462549,-49.3341400767781,SIM,12:10:00
82015720,-25.4187128462549,-49.3341400767781,1,12:11:00,96,81910550,-25.5343119298378,-49.2590953391986,SIM,12:19:00
81910550,-25.5343119298378,-49.2590953391986,1,12:20:00,96,80060040,-25.4318069334388,-49.263280830672,SIM,12:27:00
80060040,-25.4318069334388,-49.263280830672,1,12:28:00,96,81170762,-25.51557721054,-49.3290638947933,SIM,12:35:00
81170762,-25.51557721054,-49.3290638947933,1,12:36:00,36,80620370,-25.4578113636589,-49.2746421817496,SIM,12:46:00
80620370,-25.4578113636589,-49.2746421817496,1,12:47:00,96,81850680,-25.54320816435,-49.242931161733,SIM,12:52:00
81850680,-25.54320816435,-49.242931161733,1,12:53:00,96,80710350,-25.4333576000608,-49.3086768002282,SIM,13:02:00
80710350,-25.4333576000608,-49.3086768002282,1,13:03:00,96,80210400,-25.4463780000737,-49.2468984999865,SIM,13:06:00
80210400,-25.4463780000737,-49.2468984999865,1,13:07:00,96,81470255,-25.569630444458,-49.3374921110026,SIM,13:18:00
81470255,-25.569630444458,-49.3374921110026,1,13:19:00,96,81450520,-25.4951670667098,-49.3442928001987,SIM,13:24:00
81450520,-25.4951670667098,-49.3442928001987,1,13:25:00,96,80220200,-25.4672406908201,-49.2801499774178,SIM,13:28:00
80220200,-25.4672406908201,-49.2801499774178,1,13:29:00,96,82860360,-25.3827108510463,-49.1953359321141,SIM,13:35:00
82860360,-25.3827108510463,-49.1953359321141,1,13:36:00,96,81010130,-25.4764195588417,-49.273155691529,SIM,13:45:00
81010130,-25.4764195588417,-49.273155691529,1,13:46:00,96,82320340,-25.399199941043,-49.3477109219031,SIM,13:54:00
82320340,-25.399199941043,-49.3477109219031,1,13:55:00,96,82400380,-25.3939611290747,-49.3559660424619,SIM,13:55:00
82400380,-25.3939611290747,-49.3559660424619,1,13:56:00,36,81490170,-25.5871765229344,-49.3233641230418,SIM,14:26:00
81490170,-25.5871765229344,-49.3233641230418,1,14:27:00,96,81710590,-25.5021303917908,-49.2606525653797,SIM,14:33:00
81710590,-25.5021303917908,-49.2606525653797,1,14:34:00,96,82220470,-25.3569461500704,-49.2736981005731,SIM,14:44:00
82220470,-25.3569461500704,-49.2736981005731,1,14:45:00,96,82200216,-25.3890870000006,-49.270339250004,SIM,14:47:00
82200216,-25.3890870000006,-49.270339250004,1,14:48:00,96,80820650,-25.4121630005226,-49.3068074987427,SIM,14:51:00
80820650,-25.4121630005226,-49.3068074987427,1,14:52:00,96,81470089,-25.5687003611858,-49.3290482775162,SIM,15:03:00
81470089,-25.5687003611858,-49.3290482775162,1,15:04:00,96,80620340,-25.4540745011999,-49.2732563508827,SIM,15:11:00
80620340,-25.4540745011999,-49.2732563508827,1,15:12:00,96,81030100,-25.4832995440473,-49.2706444334036,SIM,15:13:00
81030100,-25.4832995440473,-49.2706444334036,1,15:14:00,36,80035230,-25.4008064386385,-49.2512257402299,SIM,15:26:00
80035230,-25.4008064386385,-49.2512257402299,1,15:27:00,96,82010390,-25.4282395714462,-49.3275682857714,SIM,15:33:00
82010390,-25.4282395714462,-49.3275682857714,1,15:34:00,96,80215542,-25.4467561755521,-49.2503976846901,SIM,15:38:00
80215542,-25.4467561755521,-49.2503976846901,1,15:39:00,96,81590220,-25.4821304044981,-49.1983598981544,SIM,15:42:00
81590220,-25.4821304044981,-49.1983598981544,1,15:43:00,96,81490280,-25.5975675014877,-49.3235433911466,SIM,15:55:00
81490280,-25.5975675014877,-49.3235433911466,1,15:56:00,96,80045270,-25.4269458358083,-49.2498379452408,SIM,16:07:00
80045270,-25.4269458358083,-49.2498379452408,1,16:08:00,96,82840120,-25.4055829533743,-49.2167226661471,SIM,16:10:00
82840120,-25.4055829533743,-49.2167226661471,1,16:11:00,96,81925567,-25.5516863820233,-49.2689271518567,SIM,16:22:00
81925567,-25.5516863820233,-49.2689271518567,1,16:23:00,96,80810070,-25.4171734750828,-49.2912702953003,SIM,16:32:00
80810070,-25.4171734750828,-49.2912702953003,1,16:33:00,36,82015640,-25.4165571631868,-49.3376898347165,SIM,16:49:00
82015640,-25.4165571631868,-49.3376898347165,1,16:50:00,96,81490360,-25.5959260714452,-49.3331487620149,SIM,17:02:00
81490360,-25.5959260714452,-49.3331487620149,1,17:03:00,96,82600750,-25.3958555000045,-49.2162615000035,SIM,17:17:00
82600750,-25.3958555000045,-49.2162615000035,1,17:18:00,96,82800310,-25.4363060856137,-49.2266446131255,SIM,17:20:00
82800310,-25.4363060856137,-49.2266446131255,1,17:21:00,96,81210070,-25.4427148131246,-49.3268133751402,SIM,17:28:00
81210070,-25.4427148131246,-49.3268133751402,1,17:29:00,96,82990150,-25.4599432722975,-49.1940915354714,SIM,17:36:00
82990150,-25.4599432722975,-49.1940915354714,1,17:37:00,96,82920090,-25.4493406843058,-49.2065936315104,SIM,17:38:00
82920090,-25.4493406843058,-49.2065936315104,1,17:39:00,96,81520250,-25.4595564842104,-49.2411990341756,SIM,17:41:00
81520250,-25.4595564842104,-49.2411990341756,1,17:42:00,96,81110330,-25.5042910428287,-49.2847716627966,SIM,17:46:00
81110330,-25.5042910428287,-49.2847716627966,1,17:47:00,96,81935303,-25.5548054287395,-49.2658406002244,SIM,17:50:00
81935303,-25.5548054287395,-49.2658406002244,1,17:51:00,36,80310110,-25.4618760201347,-49.3131981040754,SIM,18:11:00
80310110,-25.4618760201347,-49.3131981040754,1,18:12:00,96,82640640,-25.3715918782937,-49.2403618225252,SIM,18:18:00
82640640,-25.3715918782937,-49.2403618225252,1,18:19:00,96,81070310,-25.4777156282764,-49.3079769301493,SIM,18:28:00
81070310,-25.4777156282764,-49.3079769301493,1,18:29:00,96,81520300,-25.4623570695212,-49.2422078636873,SIM,18:32:00
81520300,-25.4623570695212,-49.2422078636873,1,18:33:00,96,80045265,-25.430376,-49.248243,SIM,18:35:00
80045265,-25.430376,-49.248243,1,18:36:00,96,81550240,-25.4774264375435,-49.2110857497498,SIM,18:39:00
81550240,-25.4774264375435,-49.2110857497498,1,18:40:00,96,81150120,-25.5170223068465,-49.3040621642926,SIM,18:47:00
81150120,-25.5170223068465,-49.3040621642926,1,18:48:00,96,80040153,-25.4213319028677,-49.2481648998847,SIM,18:54:00
80040153,-25.4213319028677,-49.2481648998847,1,18:55:00,96,82980600,-25.4666337593647,-49.1916779820241,SIM,18:59:00
82980600,-25.4666337593647,-49.1916779820241,2,06:00:00,96,82820300,-25.4107437445588,-49.2017098689937,SIM,06:03:00
82820300,-25.4107437445588,-49.2017098689937,2,06:04:00,36,81265330,-25.4702238422545,-49.3713250851996,SIM,07:02:00
81265330,-25.4702238422545,-49.3713250851996,2,07:03:00,96,82025101,-25.4089804447922,-49.3131316666906,SIM,07:07:00
82025101,-25.4089804447922,-49.3131316666906,2,07:08:00,96,82840140,-25.4035558681452,-49.2092009936114,SIM,07:13:00
82840140,-25.4035558681452,-49.2092009936114,2,07:14:00,96,81540160,-25.4663186667815,-49.2166009443659,SIM,07:18:00
81540160,-25.4663186667815,-49.2166009443659,2,07:19:00,36,81480152,-25.5584308697738,-49.3207049341475,SIM,07:52:00
81480152,-25.5584308697738,-49.3207049341475,2,07:53:00,96,81450350,-25.4902280000456,-49.348047000162,SIM,07:58:00
81450350,-25.4902280000456,-49.348047000162,2,07:59:00,96,80820310,-25.4086845373433,-49.2906611455039,SIM,08:04:00
80820310,-25.4086845373433,-49.2906611455039,2,08:05:00,96,81350712,-25.4960801542241,-49.3371847691929,SIM,08:12:00
81350712,-25.4960801542241,-49.3371847691929,2,08:13:00,96,82015110,-25.4160406938864,-49.3250852303798,SIM,08:18:00
82015110,-25.4160406938864,-49.3250852303798,2,08:19:00,96,81490400,-25.5959260793478,-49.3357867186009,SIM,08:31:00
81490400,-25.5959260793478,-49.3357867186009,2,08:32:00,36,81230480,-25.4646281053601,-49.3394493683984,SIM,08:53:00
81230480,-25.4646281053601,-49.3394493683984,2,08:54:00,96,82720240,-25.3649974344476,-49.2309054649185,SIM,09:02:00
82720240,-25.3649974344476,-49.2309054649185,2,09:03:00,96,82960518,-25.4654572500437,-49.1984884999811,SIM,09:09:00
82960518,-25.4654572500437,-49.1984884999811,2,09:10:00,96,81310370,-25.5005119473929,-49.3186624209516,SIM,09:19:00
81310370,-25.5005119473929,-49.3186624209516,2,09:20:00,96,81350713,-25.496557235688,-49.3371662352983,SIM,09:21:00
81350713,-25.496557235688,-49.3371662352983,2,09:22:00,96,82020560,-25.401157660715,-49.3241349981993,SIM,09:28:00
82020560,-25.401157660715,-49.3241349981993,2,09:29:00,96,81260412,-25.4811505865638,-49.3545312407406,SIM,09:35:00
81260412,-25.4811505865638,-49.3545312407406,2,09:36:00,96,82400000,-25.4008242454259,-49.335596235314,SIM,09:41:00
82400000,-25.4008242454259,-49.335596235314,2,09:42:00,96,81590577,-25.4923383333506,-49.2002912221858,SIM,09:51:00
81590577,-25.4923383333506,-49.2002912221858,2,09:52:00,36,81490398,-25.5963908362783,-49.3358913045797,SIM,10:35:00
81490398,-25.5963908362783,-49.3358913045797,2,10:36:00,96,82200440,-25.393875587652,-49.2639951894228,SIM,10:49:00
82200440,-25.393875587652,-49.2639951894228,2,10:50:00,96,81935437,-25.5569929167696,-49.2495865835216,SIM,11:01:00
81935437,-25.5569929167696,-49.2495865835216,2,11:02:00,36,80520550,-25.403621771614,-49.2770964271839,SIM,11:29:00
80520550,-25.403621771614,-49.2770964271839,2,11:30:00,96,81030370,-25.4881800174281,-49.2756635796428,SIM,11:35:00
81030370,-25.4881800174281,-49.2756635796428,2,11:36:00,96,80410000,-25.4213661621413,-49.2875646174355,SIM,11:40:00
80410000,-25.4213661621413,-49.2875646174355,2,11:41:00,96,81560480,-25.4932949091003,-49.2131369999224,SIM,11:46:00
81560480,-25.4932949091003,-49.2131369999224,2,11:47:00,96,82980520,-25.4702554549873,-49.1880231206476,SIM,11:48:00
82980520,-25.4702554549873,-49.1880231206476,2,11:49:00,96,81570240,-25.4811182084669,-49.2271006252739,SIM,11:52:00
81570240,-25.4811182084669,-49.2271006252739,2,11:53:00,96,82220133,-25.3760098333463,-49.2639595000711,SIM,12:01:00
82220133,-25.3760098333463,-49.2639595000711,2,12:02:00,96,80240660,-25.4542530556284,-49.2916382221557,SIM,12:07:00
80240660,-25.4542530556284,-49.2916382221557,2,12:08:00,96,81110070,-25.5038132404982,-49.2938690633352,SIM,12:11:00
81110070,-25.5038132404982,-49.2938690633352,2,12:12:00,96,81220090,-25.4539760939031,-49.3149024143145,SIM,12:15:00
81220090,-25.4539760939031,-49.3149024143145,2,12:16:00,96,81580179,-25.4968867857253,-49.2235692856984,SIM,12:21:00
81580179,-25.4968867857253,-49.2235692856984,2,12:22:00,36,82100470,-25.3984034918396,-49.2952852364297,SIM,12:47:00
82100470,-25.3984034918396,-49.2952852364297,2,12:48:00,96,80030200,-25.4196624320568,-49.2602838398977,SIM,12:50:00
80030200,-25.4196624320568,-49.2602838398977,2,12:51:00,96,81030380,-25.4878438322257,-49.2772121864255,SIM,12:55:00
81030380,-25.4878438322257,-49.2772121864255,2,12:56:00,96,81315685,-25.5115270000027,-49.3255583333193,SIM,13:00:00
81315685,-25.5115270000027,-49.3255583333193,2,13:01:00,96,82620150,-25.3843628304926,-49.2203917399179,SIM,13:10:00
82620150,-25.3843628304926,-49.2203917399179,2,13:11:00,96,82100270,-25.4014680627492,-49.2883068119821,SIM,13:16:00
82100270,-25.4014680627492,-49.2883068119821,2,13:17:00,96,82710082,-25.3647667288143,-49.2518749086381,SIM,13:20:00
82710082,-25.3647667288143,-49.2518749086381,2,13:21:00,96,80010010,-25.4267759520353,-49.2679877486134,SIM,13:25:00
80010010,-25.4267759520353,-49.2679877486134,2,13:26:00,96,82930030,-25.4568138879969,-49.2056962318778,SIM,13:29:00
82930030,-25.4568138879969,-49.2056962318778,2,13:30:00,96,82810080,-25.4396831550178,-49.213992719196,SIM,13:31:00
82810080,-25.4396831550178,-49.213992719196,2,13:32:00,96,80510325,-25.4198156998607,-49.2790781765687,SIM,13:37:00
80510325,-25.4198156998607,-49.2790781765687,2,13:38:00,96,80710390,-25.43427248628,-49.3055074800751,SIM,13:40:00
80710390,-25.43427248628,-49.3055074800751,2,13:41:00,96,82320460,-25.4077602271442,-49.3507954592113,SIM,13:44:00
82320460,-25.4077602271442,-49.3507954592113,2,13:45:00,36,82030020,-25.3946174297227,-49.3162606368294,SIM,13:49:00
82030020,-25.3946174297227,-49.3162606368294,2,13:50:00,96,81020420,-25.4920196819718,-49.2840872729491,SIM,13:56:00
81020420,-25.4920196819718,-49.2840872729491,2,13:57:00,96,81770160,-25.5296962833892,-49.244546883763,SIM,14:00:00
81770160,-25.5296962833892,-49.244546883763,2,14:01:00,96,81560730,-25.476983000057,-49.2242420001757,SIM,14:04:00
81560730,-25.476983000057,-49.2242420001757,2,14:05:00,96,81850650,-25.5414905884625,-49.2439315883873,SIM,14:09:00
81850650,-25.5414905884625,-49.2439315883873,2,14:10:00,96,81450410,-25.4981067710058,-49.3448539613686,SIM,14:18:00
81450410,-25.4981067710058,-49.3448539613686,2,14:19:00,96,81250720,-25.4815524899573,-49.3385838295334,SIM,14:20:00
81250720,-25.4815524899573,-49.3385838295334,2,14:21:00,96,81935113,-25.5499175384761,-49.253610923113,SIM,14:27:00
81935113,-25.5499175384761,-49.253610923113,2,14:28:00,96,82720410,-25.3531644337776,-49.232263242608,SIM,14:41:00
82720410,-25.3531644337776,-49.232263242608,2,14:42:00,96,82315390,-25.4096763580765,-49.3604395248946,SIM,14:52:00
82315390,-25.4096763580765,-49.3604395248946,2,14:53:00,96,80250220,-25.4401651682037,-49.2778677639266,SIM,14:57:00
80250220,-25.4401651682037,-49.2778677639266,2,14:58:00,36,81470370,-25.5778784839382,-49.3341110960705,SIM,15:26:00
81470370,-25.5778784839382,-49.3341110960705,2,15:27:00,96,81870310,-25.524150444185,-49.290210168982,SIM,15:31:00
81870310,-25.524150444185,-49.290210168982,2,15:32:00,96,81050411,-25.482982,-49.305864,SIM,15:35:00
81050411,-25.482982,-49.305864,2,15:36:00,96,81850712,-25.5293962610013,-49.2571259563704,SIM,15:39:00
81850712,-25.5293962610013,-49.2571259563704,2,15:40:00,96,81230395,-25.4630444265055,-49.340662832648,SIM,15:48:00
81230395,-25.4630444265055,-49.340662832648,2,15:49:00,96,80050435,-25.4305533081275,-49.2435107491958,SIM,15:54:00
80050435,-25.4305533081275,-49.2435107491958,2,15:55:00,96,81510570,-25.4741691564102,-49.242520655745,SIM,15:57:00
81510570,-25.4741691564102,-49.242520655745,2,15:58:00,96,80330120,-25.4711980670357,-49.3106388116797,SIM,16:03:00
80330120,-25.4711980670357,-49.3106388116797,2,16:04:00,96,81935317,-25.5574814410697,-49.2659726298718,SIM,16:10:00
81935317,-25.5574814410697,-49.2659726298718,2,16:11:00,96,81452334,-25.5061884000766,-49.3539056000423,SIM,16:18:00
81452334,-25.5061884000766,-49.3539056000423,2,16:19:00,36,81710300,-25.4995227903921,-49.2608604414495,SIM,16:29:00
81710300,-25.4995227903921,-49.2608604414495,2,16:30:00,96,80530040,-25.4219925091123,-49.2723748799989,SIM,16:35:00
80530040,-25.4219925091123,-49.2723748799989,2,16:36:00,96,80215650,-25.4484380190541,-49.2490664368478,SIM,16:38:00
80215650,-25.4484380190541,-49.2490664368478,2,16:39:00,96,82520040,-25.413549500017,-49.2301156541579,SIM,16:41:00
82520040,-25.413549500017,-49.2301156541579,2,16:42:00,96,81470346,-25.5796239000291,-49.33524810001,SIM,16:56:00
81470346,-25.5796239000291,-49.33524810001,2,16:57:00,96,80050440,-25.4325298004091,-49.2411146661928,SIM,17:07:00
80050440,-25.4325298004091,-49.2411146661928,2,17:08:00,96,81200390,-25.4331374954389,-49.3440640772759,SIM,17:16:00
81200390,-25.4331374954389,-49.3440640772759,2,17:17:00,96,81460239,-25.5325141725804,-49.3365793791746,SIM,17:23:00
81460239,-25.5325141725804,-49.3365793791746,2,17:24:00,96,82210230,-25.3823373333611,-49.2634891111916,SIM,17:34:00
82210230,-25.3823373333611,-49.2634891111916,2,17:35:00,96,82900480,-25.445789018659,-49.2173394258684,SIM,17:39:00
82900480,-25.445789018659,-49.2173394258684,2,17:40:00,36,82700540,-25.3703488003616,-49.2570179996848,SIM,17:57:00
82700540,-25.3703488003616,-49.2570179996848,2,17:58:00,96,80730450,-25.4295930000255,-49.2924205417543,SIM,18:03:00
80730450,-25.4295930000255,-49.2924205417543,2,18:04:00,96,81470290,-25.5737515550149,-49.3412589936849,SIM,18:14:00
81470290,-25.5737515550149,-49.3412589936849,2,18:15:00,96,81590568,-25.4865484092882,-49.1981543961654,SIM,18:24:00
81590568,-25.4865484092882,-49.1981543961654,2,18:25:00,96,81470340,-25.5784518706724,-49.3362378687666,SIM,18:37:00
81470340,-25.5784518706724,-49.3362378687666,2,18:38:00,96,81610020,-25.4773976954983,-49.2479963707565,SIM,18:45:00
81610020,-25.4773976954983,-49.2479963707565,2,18:46:00,96,81280190,-25.4369027676958,-49.3594793608748,SIM,18:55:00
81280190,-25.4369027676958,-49.3594793608748,2,18:56:00,96,80710600,-25.4224698510365,-49.3006978054742,SIM,18:59:00
80710600,-25.4224698510365,-49.3006978054742,3,06:00:00,36,81910030,-25.5361378385276,-49.2685374132639,SIM,06:21:00
81910030,-25.5361378385276,-49.2685374132639,3,06:22:00,96,81570010,-25.4740384750357,-49.2379956248079,SIM,06:26:00
81570010,-25.4740384750357,-49.2379956248079,3,06:27:00,96,82650470,-25.3694403145923,-49.2428589272921,SIM,06:33:00
82650470,-25.3694403145923,-49.2428589272921,3,06:34:00,96,81930367,-25.5617914350131,-49.2710241313602,SIM,06:48:00
81930367,-25.5617914350131,-49.2710241313602,3,06:49:00,96,80820500,-25.4107702686398,-49.3021048645381,SIM,06:59:00
80820500,-25.4107702686398,-49.3021048645381,3,07:00:00,96,81010160,-25.4761700909245,-49.2756320910121,SIM,07:04:00
81010160,-25.4761700909245,-49.2756320910121,3,07:05:00,96,80440020,-25.4428337956861,-49.300747838027,SIM,07:07:00
80440020,-25.4428337956861,-49.300747838027,3,07:08:00,96,81200160,-25.4320014000022,-49.3213627999599,SIM,07:09:00
81200160,-25.4320014000022,-49.3213627999599,3,07:10:00,96,81650170,-25.4968831947737,-49.2251870078443,SIM,07:16:00
81650170,-25.4968831947737,-49.2251870078443,3,07:17:00,36,80320110,-25.4631702181385,-49.2942522954363,SIM,07:33:00
80320110,-25.4631702181385,-49.2942522954363,3,07:34:00,96,81150130,-25.5161805037496,-49.3043711084487,SIM,07:38:00
81150130,-25.5161805037496,-49.3043711084487,3,07:39:00,96,81350320,-25.4992029361912,-49.3318588311607,SIM,07:41:00
81350320,-25.4992029361912,-49.3318588311607,3,07:42:00,96,81330220,-25.4843712333489,-49.3355483883407,SIM,07:43:00
81330220,-25.4843712333489,-49.3355483883407,3,07:44:00,96,82220142,-25.3755612295988,-49.2640974005018,SIM,07:51:00
82220142,-25.3755612295988,-49.2640974005018,3,07:52:00,96,81580050,-25.4911705040405,-49.228041043675,SIM,08:00:00
81580050,-25.4911705040405,-49.228041043675,3,08:01:00,96,82200200,-25.3904101875436,-49.2691160623079,SIM,08:08:00
82200200,-25.3904101875436,-49.2691160623079,3,08:09:00,96,81230560,-25.4618345263762,-49.3467354210512,SIM,08:17:00
81230560,-25.4618345263762,-49.3467354210512,3,08:18:00,96,82650230,-25.3772499488416,-49.2469517894625,SIM,08:25:00
82650230,-25.3772499488416,-49.2469517894625,3,08:26:00,96,82115020,-25.3852616256441,-49.2858709374701,SIM,08:28:00
82115020,-25.3852616256441,-49.2858709374701,3,08:29:00,96,82510514,-25.4130335000161,-49.2401459999717,SIM,08:32:00
82510514,-25.4130335000161,-49.2401459999717,3,08:33:00,96,81550150,-25.4770778208763,-49.2126543845983,SIM,08:37:00
81550150,-25.4770778208763,-49.2126543845983,3,08:38:00,36,80540290,-25.4060056184402,-49.2667691092792,SIM,08:54:00
80540290,-25.4060056184402,-49.2667691092792,3,08:55:00,96,81250210,-25.4756844576971,-49.3473682666473,SIM,09:03:00
81250210,-25.4756844576971,-49.3473682666473,3,09:04:00,96,80030010,-25.424164,-49.266866,SIM,09:09:00
80030010,-25.424164,-49.266866,3,09:10:00,96,82320220,-25.4019988462337,-49.3433039997731,SIM,09:15:00
82320220,-25.4019988462337,-49.3433039997731,3,09:16:00,96,82860400,-25.3861406843164,-49.1978955789077,SIM,09:24:00
82860400,-25.3861406843164,-49.1978955789077,3,09:25:00,96,82640710,-25.3761139167061,-49.2360147500568,SIM,09:27:00
82640710,-25.3761139167061,-49.2360147500568,3,09:28:00,96,81450310,-25.4928927891057,-49.3482807107009,SIM,09:41:00
81450310,-25.4928927891057,-49.3482807107009,3,09:42:00,96,82130162,-25.3808898753791,-49.2691345002354,SIM,09:49:00
82130162,-25.3808898753791,-49.2691345002354,3,09:50:00,96,82930370,-25.4627990031427,-49.2053096781914,SIM,09:57:00
82930370,-25.4627990031427,-49.2053096781914,3,09:58:00,96,80045340,-25.4273942123959,-49.2452352041218,SIM,10:01:00
80045340,-25.4273942123959,-49.2452352041218,3,10:02:00,36,81610090,-25.4829752828427,-49.2413676273212,SIM,10:15:00
81610090,-25.4829752828427,-49.2413676273212,3,10:16:00,96,82315100,-25.4138947234128,-49.3562615743809,SIM,10:24:00
82315100,-25.4138947234128,-49.3562615743809,3,10:25:00,96,82410510,-25.3732418954991,-49.3291631561723,SIM,10:27:00
82410510,-25.3732418954991,-49.3291631561723,3,10:28:00,96,82220563,-25.3564836666715,-49.2790128333043,SIM,10:30:00
82220563,-25.3564836666715,-49.2790128333043,3,10:31:00,96,82710320,-25.3550854904869,-49.2588717776273,SIM,10:32:00
