CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
81460239,-25.5325141725804,-49.3365793791746,1,08:21:00,96,81920230,-25.540158846702,-49.2654606035168,SIM,08:24:00
81920230,-25.540158846702,-49.2654606035168,1,08:25:00,96,81330220,-25.4843712333489,-49.3355483883407,SIM,08:31:00
81330220,-25.4843712333489,-49.3355483883407,1,08:32:00,96,81050610,-25.4838938211145,-49.3106146746474,SIM,08:33:00
81050610,-25.4838938211145,-49.3106146746474,1,08:34:00,36,81935113,-25.5499175384761,-49.253610923113,SIM,08:46:00
81935113,-25.5499175384761,-49.253610923113,1,08:47:00,96,80710040,-25.4214634286453,-49.3044615715174,SIM,08:56:00
80710040,-25.4214634286453,-49.3044615715174,1,08:57:00,96,81260430,-25.4650355019742,-49.3605952475877,SIM,09:02:00
81260430,-25.4650355019742,-49.3605952475877,1,09:03:00,96,82310354,-25.428940781271,-49.3504773749079,SIM,09:05:00
82310354,-25.428940781271,-49.3504773749079,1,09:06:00,96,81910390,-25.5316857069475,-49.261658650228,SIM,09:14:00
81910390,-25.5316857069475,-49.261658650228,1,09:15:00,96,81900670,-25.5457748986399,-49.2827186530876,SIM,09:16:00
81900670,-25.5457748986399,-49.2827186530876,1,09:17:00,96,81230392,-25.4603003707953,-49.340657573102,SIM,09:24:00
81230392,-25.4603003707953,-49.340657573102,1,09:25:00,96,81470055,-25.5630048148415,-49.3383968771216,SIM,09:32:00
81470055,-25.5630048148415,-49.3383968771216,1,09:33:00,96,81305650,-25.5010554166774,-49.3233459999556,SIM,09:37:00
81305650,-25.5010554166774,-49.3233459999556,1,09:38:00,96,82600750,-25.3958555000045,-49.2162615000035,SIM,09:46:00
82600750,-25.3958555000045,-49.2162615000035,1,09:47:00,96,80440020,-25.4428337956861,-49.300747838027,SIM,09:54:00
80440020,-25.4428337956861,-49.300747838027,1,09:55:00,36,82800310,-25.4363060856137,-49.2266446131255,SIM,10:03:00
82800310,-25.4363060856137,-49.2266446131255,1,10:04:00,96,81935474,-25.5506130891455,-49.245334911631,SIM,10:12:00
81935474,-25.5506130891455,-49.245334911631,1,10:13:00,96,81650050,-25.4935107881037,-49.2359919665457,SIM,10:16:00
81650050,-25.4935107881037,-49.2359919665457,1,10:17:00,96,81610220,-25.4840165002992,-49.2455067502822,SIM,10:18:00
81610220,-25.4840165002992,-49.2455067502822,1,10:19:00,96,81750200,-25.5157135001734,-49.243793374824,SIM,10:21:00
81750200,-25.5157135001734,-49.243793374824,1,10:22:00,96,81530380,-25.4625848305665,-49.2300931009572,SIM,10:25:00
81530380,-25.4625848305665,-49.2300931009572,1,10:26:00,96,82010390,-25.4282395714462,-49.3275682857714,SIM,10:33:00
82010390,-25.4282395714462,-49.3275682857714,1,10:34:00,96,82820300,-25.4107437445588,-49.2017098689937,SIM,10:40:00
82820300,-25.4107437445588,-49.2017098689937,1,10:41:00,96,81540160,-25.4663186667815,-49.2166009443659,SIM,10:45:00
81540160,-25.4663186667815,-49.2166009443659,1,10:46:00,96,82130470,-25.3763584193723,-49.2754817420857,SIM,10:53:00
82130470,-25.3763584193723,-49.2754817420857,1,10:54:00,96,81920735,-25.5391678846873,-49.2615212690534,SIM,11:05:00
81920735,-25.5391678846873,-49.2615212690534,1,11:06:00,96,81480170,-25.5633003333374,-49.3185828888561,SIM,11:10:00
81480170,-25.5633003333374,-49.3185828888561,1,11:11:00,36,82530380,-25.4300625729625,-49.2336060009616,SIM,11:32:00
82530380,-25.4300625729625,-49.2336060009616,1,11:33:00,96,82930370,-25.4627990031427,-49.2053096781914,SIM,11:35:00
82930370,-25.4627990031427,-49.2053096781914,1,11:36:00,96,82900480,-25.445789018659,-49.2173394258684,SIM,11:37:00
82900480,-25.445789018659,-49.2173394258684,1,11:38:00,96,81670260,-25.5039440665513,-49.2550349720709,SIM,11:43:00
81670260,-25.5039440665513,-49.2550349720709,1,11:44:00,96,82515190,-25.399238,-49.229496,SIM,11:51:00
82515190,-25.399238,-49.229496,1,11:52:00,96,81170662,-25.5172792272985,-49.3183728182903,SIM,12:02:00
81170662,-25.5172792272985,-49.3183728182903,1,12:03:00,96,80810200,-25.411751607072,-49.288206501747,SIM,12:10:00
80810200,-25.411751607072,-49.288206501747,1,12:11:00,96,80010040,-25.433306347953,-49.2586024190518,SIM,12:13:00
80010040,-25.433306347953,-49.2586024190518,1,12:14:00,96,81250482,-25.4865966553425,-49.3378683447999,SIM,12:21:00
81250482,-25.4865966553425,-49.3378683447999,1,12:22:00,96,82400380,-25.3939611290747,-49.3559660424619,SIM,12:28:00
82400380,-25.3939611290747,-49.3559660424619,1,12:29:00,36,81870310,-25.524150444185,-49.290210168982,SIM,12:49:00
81870310,-25.524150444185,-49.290210168982,1,12:50:00,96,81935317,-25.5574814410697,-49.2659726298718,SIM,12:52:00
81935317,-25.5574814410697,-49.2659726298718,1,12:53:00,96,81320290,-25.4748252660661,-49.3107362306741,SIM,12:59:00
81320290,-25.4748252660661,-49.3107362306741,1,13:00:00,96,82030020,-25.3946174297227,-49.3162606368294,SIM,13:05:00
82030020,-25.3946174297227,-49.3162606368294,1,13:06:00,96,82315100,-25.4138947234128,-49.3562615743809,SIM,13:09:00
82315100,-25.4138947234128,-49.3562615743809,1,13:10:00,96,82980600,-25.4666337593647,-49.1916779820241,SIM,13:19:00
82980600,-25.4666337593647,-49.1916779820241,1,13:20:00,96,80510090,-25.4219078028813,-49.2805581841836,SIM,13:27:00
80510090,-25.4219078028813,-49.2805581841836,1,13:28:00,96,81250190,-25.4787356976141,-49.3477187290333,SIM,13:34:00
81250190,-25.4787356976141,-49.3477187290333,1,13:35:00,96,81510390,-25.4685143295265,-49.2421165124832,SIM,13:40:00
81510390,-25.4685143295265,-49.2421165124832,1,13:41:00,96,80710350,-25.4333576000608,-49.3086768002282,SIM,13:46:00
80710350,-25.4333576000608,-49.3086768002282,1,13:47:00,36,81830300,-25.5229877082695,-49.2642839884632,SIM,14:00:00
81830300,-25.5229877082695,-49.2642839884632,1,14:01:00,96,81820330,-25.5169970179923,-49.2724628977617,SIM,14:01:00
81820330,-25.5169970179923,-49.2724628977617,1,14:02:00,96,81710300,-25.4995227903921,-49.2608604414495,SIM,14:03:00
81710300,-25.4995227903921,-49.2608604414495,1,14:04:00,96,80040153,-25.4213319028677,-49.2481648998847,SIM,14:09:00
80040153,-25.4213319028677,-49.2481648998847,1,14:10:00,96,80035210,-25.4018593540355,-49.2501065029327,SIM,14:11:00
80035210,-25.4018593540355,-49.2501065029327,1,14:12:00,96,81940200,-25.5579957528383,-49.3005594977692,SIM,14:23:00
81940200,-25.5579957528383,-49.3005594977692,1,14:24:00,96,81920747,-25.5329949004335,-49.2526856997565,SIM,14:26:00
81920747,-25.5329949004335,-49.2526856997565,1,14:27:00,96,81020150,-25.4852090685074,-49.2875810685635,SIM,14:31:00
81020150,-25.4852090685074,-49.2875810685635,1,14:32:00,96,81220100,-25.4557352095908,-49.3256450071633,SIM,14:35:00
81220100,-25.4557352095908,-49.3256450071633,1,14:36:00,96,82640710,-25.3761139167061,-49.2360147500568,SIM,14:42:00
82640710,-25.3761139167061,-49.2360147500568,1,14:43:00,96,82320230,-25.4021230003188,-49.3423791541151,SIM,14:51:00
82320230,-25.4021230003188,-49.3423791541151,1,14:52:00,96,81750280,-25.5127671393955,-49.2444025714353,SIM,15:00:00
81750280,-25.5127671393955,-49.2444025714353,1,15:01:00,36,81210070,-25.4427148131246,-49.3268133751402,SIM,15:27:00
81210070,-25.4427148131246,-49.3268133751402,1,15:28:00,96,81110522,-25.5094403220237,-49.2915096538449,SIM,15:32:00
81110522,-25.5094403220237,-49.2915096538449,1,15:33:00,96,82025101,-25.4089804447922,-49.3131316666906,SIM,15:40:00
82025101,-25.4089804447922,-49.3131316666906,1,15:41:00,96,80440090,-25.4443285001079,-49.2916224997606,SIM,15:43:00
80440090,-25.4443285001079,-49.2916224997606,1,15:44:00,96,81870352,-25.5241770000303,-49.2937684998992,SIM,15:49:00
81870352,-25.5241770000303,-49.2937684998992,1,15:50:00,96,82720410,-25.3531644337776,-49.232263242608,SIM,16:01:00
82720410,-25.3531644337776,-49.232263242608,1,16:02:00,96,82650230,-25.3772499488416,-49.2469517894625,SIM,16:04:00
82650230,-25.3772499488416,-49.2469517894625,1,16:05:00,96,81200390,-25.4331374954389,-49.3440640772759,SIM,16:13:00
81200390,-25.4331374954389,-49.3440640772759,1,16:14:00,96,82400000,-25.4008242454259,-49.335596235314,SIM,16:16:00
82400000,-25.4008242454259,-49.335596235314,1,16:17:00,96,82210230,-25.3823373333611,-49.2634891111916,SIM,16:20:00
82210230,-25.3823373333611,-49.2634891111916,1,16:21:00,36,82015640,-25.4165571631868,-49.3376898347165,SIM,16:44:00
82015640,-25.4165571631868,-49.3376898347165,1,16:45:00,96,81280125,-25.4406127564945,-49.3601132684004,SIM,16:47:00
81280125,-25.4406127564945,-49.3601132684004,1,16:48:00,96,82100270,-25.4014680627492,-49.2883068119821,SIM,16:52:00
82100270,-25.4014680627492,-49.2883068119821,1,16:53:00,96,82100620,-25.3924350555573,-49.3027649999663,SIM,16:54:00
82100620,-25.3924350555573,-49.3027649999663,1,16:55:00,96,81570001,-25.4825630317905,-49.2238324147895,SIM,17:02:00
81570001,-25.4825630317905,-49.2238324147895,1,17:03:00,96,81550315,-25.4881320075695,-49.208315008611,SIM,17:03:00
81550315,-25.4881320075695,-49.208315008611,1,17:04:00,96,82930000,-25.4522168930604,-49.2076848688181,SIM,17:06:00
82930000,-25.4522168930604,-49.2076848688181,1,17:07:00,96,81280048,-25.4357441112655,-49.361230111158,SIM,17:19:00
81280048,-25.4357441112655,-49.361230111158,1,17:20:00,96,82640400,-25.3780721034646,-49.2387994310608,SIM,17:27:00
82640400,-25.3780721034646,-49.2387994310608,1,17:28:00,96,81220090,-25.4539760939031,-49.3149024143145,SIM,17:36:00
81220090,-25.4539760939031,-49.3149024143145,1,17:37:00,96,81170065,-25.5110533750523,-49.3200841245732,SIM,17:40:00
81170065,-25.5110533750523,-49.3200841245732,1,17:41:00,96,81450350,-25.4902280000456,-49.348047000162,SIM,17:43:00
81450350,-25.4902280000456,-49.348047000162,1,17:44:00,36,81490280,-25.5975675014877,-49.3235433911466,SIM,18:00:00
81490280,-25.5975675014877,-49.3235433911466,1,18:01:00,96,81490620,-25.6132684714507,-49.3349370738516,SIM,18:02:00
81490620,-25.6132684714507,-49.3349370738516,1,18:03:00,96,81490370,-25.5945839118607,-49.3348460297419,SIM,18:04:00
81490370,-25.5945839118607,-49.3348460297419,1,18:05:00,96,81935382,-25.5594363219748,-49.2516978436888,SIM,18:09:00
81935382,-25.5594363219748,-49.2516978436888,1,18:10:00,96,80710600,-25.4224698510365,-49.3006978054742,SIM,18:20:00
80710600,-25.4224698510365,-49.3006978054742,1,18:21:00,96,82220470,-25.3569461500704,-49.2736981005731,SIM,18:25:00
82220470,-25.3569461500704,-49.2736981005731,1,18:26:00,96,80250220,-25.4401651682037,-49.2778677639266,SIM,18:31:00
80250220,-25.4401651682037,-49.2778677639266,1,18:32:00,96,80810020,-25.4179269867733,-49.2959062863188,SIM,18:34:00
80810020,-25.4179269867733,-49.2959062863188,1,18:35:00,96,82630494,-25.3769201560983,-49.2197021839363,SIM,18:39:00
82630494,-25.3769201560983,-49.2197021839363,1,18:40:00,96,82960488,-25.4654066369594,-49.210649939143,SIM,18:45:00
82960488,-25.4654066369594,-49.210649939143,1,18:46:00,96,81580179,-25.4968867857253,-49.2235692856984,SIM,18:48:00
81580179,-25.4968867857253,-49.2235692856984,1,18:49:00,96,82130282,-25.3808727224324,-49.2743298330015,SIM,18:58:00
82130282,-25.3808727224324,-49.2743298330015,1,18:59:00,96,82960518,-25.4654572500437,-49.1984884999811,SIM,19:05:00
82960518,-25.4654572500437,-49.1984884999811,2,06:00:00,36,81050637,-25.4835295000015,-49.3145007999984,SIM,06:42:00
81050637,-25.4835295000015,-49.3145007999984,2,06:43:00,96,82520590,-25.4131761050287,-49.2261971905551,SIM,06:49:00
82520590,-25.4131761050287,-49.2261971905551,2,06:50:00,96,82600070,-25.3907411036522,-49.2112438117616,SIM,06:51:00
82600070,-25.3907411036522,-49.2112438117616,2,06:52:00,96,81590210,-25.4814447782289,-49.198611250503,SIM,06:58:00
81590210,-25.4814447782289,-49.198611250503,2,06:59:00,96,81470256,-25.569416591018,-49.337872181861,SIM,07:11:00
81470256,-25.569416591018,-49.337872181861,2,07:12:00,96,81910160,-25.530759191602,-49.2694617027723,SIM,07:16:00
81910160,-25.530759191602,-49.2694617027723,2,07:17:00,96,81850680,-25.54320816435,-49.242931161733,SIM,07:18:00
81850680,-25.54320816435,-49.242931161733,2,07:19:00,36,82315390,-25.4096763580765,-49.3604395248946,SIM,07:59:00
82315390,-25.4096763580765,-49.3604395248946,2,08:00:00,96,81470346,-25.5796239000291,-49.33524810001,SIM,08:11:00
81470346,-25.5796239000291,-49.33524810001,2,08:12:00,96,81550490,-25.4924960602498,-49.2054049266086,SIM,08:20:00
81550490,-25.4924960602498,-49.2054049266086,2,08:21:00,96,81520300,-25.4623570695212,-49.2422078636873,SIM,08:24:00
81520300,-25.4623570695212,-49.2422078636873,2,08:25:00,96,81770160,-25.5296962833892,-49.244546883763,SIM,08:29:00
81770160,-25.5296962833892,-49.244546883763,2,08:30:00,96,81170370,-25.514465668778,-49.3258065209142,SIM,08:36:00
81170370,-25.514465668778,-49.3258065209142,2,08:37:00,36,81240490,-25.4789005295822,-49.3358291909315,SIM,08:43:00
81240490,-25.4789005295822,-49.3358291909315,2,08:44:00,96,81770140,-25.5277922333666,-49.2459991910781,SIM,08:49:00
81770140,-25.5277922333666,-49.2459991910781,2,08:50:00,96,81250210,-25.4756844576971,-49.3473682666473,SIM,08:58:00
81250210,-25.4756844576971,-49.3473682666473,2,08:59:00,96,81460235,-25.5296041641745,-49.3384583258202,SIM,09:02:00
81460235,-25.5296041641745,-49.3384583258202,2,09:03:00,96,82220142,-25.3755612295988,-49.2640974005018,SIM,09:13:00
82220142,-25.3755612295988,-49.2640974005018,2,09:14:00,96,80730450,-25.4295930000255,-49.2924205417543,SIM,09:18:00
80730450,-25.4295930000255,-49.2924205417543,2,09:19:00,96,81260350,-25.4831184667002,-49.3499515999385,SIM,09:24:00
81260350,-25.4831184667002,-49.3499515999385,2,09:25:00,96,82320460,-25.4077602271442,-49.3507954592113,SIM,09:30:00
82320460,-25.4077602271442,-49.3507954592113,2,09:31:00,96,80520550,-25.403621771614,-49.2770964271839,SIM,09:34:00
80520550,-25.403621771614,-49.2770964271839,2,09:35:00,96,82710082,-25.3647667288143,-49.2518749086381,SIM,09:37:00
82710082,-25.3647667288143,-49.2518749086381,2,09:38:00,96,81130330,-25.5102533750322,-49.3062616741933,SIM,09:49:00
81130330,-25.5102533750322,-49.3062616741933,2,09:50:00,96,80820480,-25.4089459015341,-49.3017935380524,SIM,09:56:00
80820480,-25.4089459015341,-49.3017935380524,2,09:57:00,36,81200160,-25.4320014000022,-49.3213627999599,SIM,10:03:00
81200160,-25.4320014000022,-49.3213627999599,2,10:04:00,96,81930367,-25.5617914350131,-49.2710241313602,SIM,10:12:00
81930367,-25.5617914350131,-49.2710241313602,2,10:13:00,96,80010010,-25.4267759520353,-49.2679877486134,SIM,10:22:00
80010010,-25.4267759520353,-49.2679877486134,2,10:23:00,96,81240110,-25.4758162194925,-49.3455733886983,SIM,10:30:00
81240110,-25.4758162194925,-49.3455733886983,2,10:31:00,96,82840120,-25.4055829533743,-49.2167226661471,SIM,10:39:00
82840120,-25.4055829533743,-49.2167226661471,2,10:40:00,96,81610020,-25.4773976954983,-49.2479963707565,SIM,10:45:00
81610020,-25.4773976954983,-49.2479963707565,2,10:46:00,96,81935303,-25.5548054287395,-49.2658406002244,SIM,10:51:00
81935303,-25.5548054287395,-49.2658406002244,2,10:52:00,96,81470290,-25.5737515550149,-49.3412589936849,SIM,10:58:00
81470290,-25.5737515550149,-49.3412589936849,2,10:59:00,96,81260412,-25.4811505865638,-49.3545312407406,SIM,11:05:00
81260412,-25.4811505865638,-49.3545312407406,2,11:06:00,96,81470175,-25.567186531582,-49.3334716250438,SIM,11:11:00
81470175,-25.567186531582,-49.3334716250438,2,11:12:00,36,82930390,-25.4608672106041,-49.2047594214569,SIM,11:32:00
82930390,-25.4608672106041,-49.2047594214569,2,11:33:00,96,81150120,-25.5170223068465,-49.3040621642926,SIM,11:41:00
81150120,-25.5170223068465,-49.3040621642926,2,11:42:00,96,80220200,-25.4672406908201,-49.2801499774178,SIM,11:45:00
80220200,-25.4672406908201,-49.2801499774178,2,11:46:00,96,81350712,-25.4960801542241,-49.3371847691929,SIM,11:50:00
81350712,-25.4960801542241,-49.3371847691929,2,11:51:00,96,81450410,-25.4981067710058,-49.3448539613686,SIM,11:51:00
81450410,-25.4981067710058,-49.3448539613686,2,11:52:00,96,81935437,-25.5569929167696,-49.2495865835216,SIM,11:58:00
81935437,-25.5569929167696,-49.2495865835216,2,11:59:00,96,81720360,-25.5259885359266,-49.2525244997371,SIM,12:01:00
81720360,-25.5259885359266,-49.2525244997371,2,12:02:00,96,82960200,-25.468586333766,-49.2107938551622,SIM,12:06:00
82960200,-25.468586333766,-49.2107938551622,2,12:07:00,96,81470089,-25.5687003611858,-49.3290482775162,SIM,12:18:00
81470089,-25.5687003611858,-49.3290482775162,2,12:19:00,96,82015110,-25.4160406938864,-49.3250852303798,SIM,12:29:00
82015110,-25.4160406938864,-49.3250852303798,2,12:30:00,36,81580020,-25.4882127778241,-49.2241676667996,SIM,12:45:00
81580020,-25.4882127778241,-49.2241676667996,2,12:46:00,96,81150330,-25.5222469145844,-49.3046045806688,SIM,12:52:00
81150330,-25.5222469145844,-49.3046045806688,2,12:53:00,96,81880240,-25.5404745077498,-49.2975794776044,SIM,12:54:00
81880240,-25.5404745077498,-49.2975794776044,2,12:55:00,96,81910570,-25.5339269047986,-49.2586402382427,SIM,12:57:00
81910570,-25.5339269047986,-49.2586402382427,2,12:58:00,96,81330620,-25.4883481133979,-49.3345923101625,SIM,13:04:00
81330620,-25.4883481133979,-49.3345923101625,2,13:05:00,96,80030200,-25.4196624320568,-49.2602838398977,SIM,13:10:00
80030200,-25.4196624320568,-49.2602838398977,2,13:11:00,96,80035230,-25.4008064386385,-49.2512257402299,SIM,13:12:00
80035230,-25.4008064386385,-49.2512257402299,2,13:13:00,96,81030370,-25.4881800174281,-49.2756635796428,SIM,13:19:00
81030370,-25.4881800174281,-49.2756635796428,2,13:20:00,96,81810492,-25.5044000000137,-49.2718504999625,SIM,13:21:00
81810492,-25.5044000000137,-49.2718504999625,2,13:22:00,96,82980520,-25.4702554549873,-49.1880231206476,SIM,13:27:00
82980520,-25.4702554549873,-49.1880231206476,2,13:28:00,96,82530060,-25.425394880957,-49.2359359145395,SIM,13:32:00
82530060,-25.425394880957,-49.2359359145395,2,13:33:00,96,82640640,-25.3715918782937,-49.2403618225252,SIM,13:36:00
82640640,-25.3715918782937,-49.2403618225252,2,13:37:00,96,82840140,-25.4035558681452,-49.2092009936114,SIM,13:39:00
82840140,-25.4035558681452,-49.2092009936114,2,13:40:00,36,81490170,-25.5871765229344,-49.3233641230418,SIM,14:24:00
81490170,-25.5871765229344,-49.3233641230418,2,14:25:00,96,81230480,-25.4646281053601,-49.3394493683984,SIM,14:33:00
81230480,-25.4646281053601,-49.3394493683984,2,14:34:00,96,82520095,-25.4146626252933,-49.2400308757049,SIM,14:40:00
82520095,-25.4146626252933,-49.2400308757049,2,14:41:00,96,81830020,-25.5125646322447,-49.2675350633395,SIM,14:48:00
81830020,-25.5125646322447,-49.2675350633395,2,14:49:00,96,82025060,-25.4094383254911,-49.3098019002186,SIM,14:57:00
82025060,-25.4094383254911,-49.3098019002186,2,14:58:00,96,80730270,-25.4395442941516,-49.3020722939492,SIM,15:00:00
80730270,-25.4395442941516,-49.3020722939492,2,15:01:00,36,81200030,-25.4339218572309,-49.3305021428569,SIM,15:10:00
81200030,-25.4339218572309,-49.3305021428569,2,15:11:00,96,81935050,-25.555508412277,-49.2544885303963,SIM,15:19:00
81935050,-25.555508412277,-49.2544885303963,2,15:20:00,96,81470370,-25.5778784839382,-49.3341110960705,SIM,15:26:00
81470370,-25.5778784839382,-49.3341110960705,2,15:27:00,96,80740199,-25.4437465384921,-49.3130473847111,SIM,15:36:00
80740199,-25.4437465384921,-49.3130473847111,2,15:37:00,96,81450195,-25.4997584943394,-49.3532384355102,SIM,15:42:00
81450195,-25.4997584943394,-49.3532384355102,2,15:43:00,96,80810070,-25.4171734750828,-49.2912702953003,SIM,15:49:00
80810070,-25.4171734750828,-49.2912702953003,2,15:50:00,96,80820350,-25.4104868271504,-49.2948596739003,SIM,15:50:00
80820350,-25.4104868271504,-49.2948596739003,2,15:51:00,96,82410316,-25.3849215000131,-49.328439749977,SIM,15:54:00
82410316,-25.3849215000131,-49.328439749977,2,15:55:00,96,80820500,-25.4107702686398,-49.3021048645381,SIM,15:57:00
80820500,-25.4107702686398,-49.3021048645381,2,15:58:00,96,81910030,-25.5361378385276,-49.2685374132639,SIM,16:06:00
81910030,-25.5361378385276,-49.2685374132639,2,16:07:00,96,81900560,-25.5386532636233,-49.2709988129397,SIM,16:07:00
81900560,-25.5386532636233,-49.2709988129397,2,16:08:00,96,80220380,-25.4622493336364,-49.2552576680305,SIM,16:13:00
80220380,-25.4622493336364,-49.2552576680305,2,16:14:00,96,81130270,-25.5076616583274,-49.3009496047833,SIM,16:18:00
81130270,-25.5076616583274,-49.3009496047833,2,16:19:00,36,82200440,-25.393875587652,-49.2639951894228,SIM,16:36:00
82200440,-25.393875587652,-49.2639951894228,2,16:37:00,96,82020560,-25.401157660715,-49.3241349981993,SIM,16:41:00
82020560,-25.401157660715,-49.3241349981993,2,16:42:00,96,81570240,-25.4811182084669,-49.2271006252739,SIM,16:49:00
81570240,-25.4811182084669,-49.2271006252739,2,16:50:00,96,81480216,-25.5592031642591,-49.3274865425991,SIM,16:59:00
81480216,-25.5592031642591,-49.3274865425991,2,17:00:00,96,80320110,-25.4631702181385,-49.2942522954363,SIM,17:06:00
80320110,-25.4631702181385,-49.2942522954363,2,17:07:00,96,81270220,-25.4591060306723,-49.3531713829059,SIM,17:11:00
81270220,-25.4591060306723,-49.3531713829059,2,17:12:00,96,82810080,-25.4396831550178,-49.213992719196,SIM,17:19:00
82810080,-25.4396831550178,-49.213992719196,2,17:20:00,96,81590340,-25.486945243492,-49.2043714494834,SIM,17:23:00
81590340,-25.486945243492,-49.2043714494834,2,17:24:00,96,81450140,-25.4974735953017,-49.3493514288727,SIM,17:35:00
81450140,-25.4974735953017,-49.3493514288727,2,17:36:00,36,81550430,-25.4903390577391,-49.20628701026,SIM,17:51:00
81550430,-25.4903390577391,-49.20628701026,2,17:52:00,96,81480141,-25.5562061667039,-49.3231896667236,SIM,18:02:00
81480141,-25.5562061667039,-49.3231896667236,2,18:03:00,96,80610300,-25.463999400884,-49.2889687454307,SIM,18:09:00
80610300,-25.463999400884,-49.2889687454307,2,18:10:00,96,82650470,-25.3694403145923,-49.2428589272921,SIM,18:16:00
82650470,-25.3694403145923,-49.2428589272921,2,18:17:00,96,81452334,-25.5061884000766,-49.3539056000423,SIM,18:30:00
81452334,-25.5061884000766,-49.3539056000423,2,18:31:00,96,81480050,-25.5639557671639,-49.3123860165859,SIM,18:35:00
81480050,-25.5639557671639,-49.3123860165859,2,18:36:00,96,81710380,-25.4967925893433,-49.2594143510465,SIM,18:41:00
81710380,-25.4967925893433,-49.2594143510465,2,18:42:00,96,82520040,-25.413549500017,-49.2301156541579,SIM,18:47:00
82520040,-25.413549500017,-49.2301156541579,2,18:48:00,96,82100440,-25.3942804783177,-49.2932765649519,SIM,18:53:00
82100440,-25.3942804783177,-49.2932765649519,2,18:54:00,96,82710320,-25.3550854904869,-49.2588717776273,SIM,18:57:00
82710320,-25.3550854904869,-49.2588717776273,2,18:58:00,96,82130580,-25.3655056873644,-49.280654645349,SIM,18:59:00
82130580,-25.3655056873644,-49.280654645349,3,06:00:00,36,82510514,-25.4130335000161,-49.2401459999717,SIM,06:09:00
82510514,-25.4130335000161,-49.2401459999717,3,06:10:00,96,81470255,-25.569630444458,-49.3374921110026,SIM,06:24:00
81470255,-25.569630444458,-49.3374921110026,3,06:25:00,96,81945040,-25.6022235414387,-49.3138372232201,SIM,06:27:00
81945040,-25.6022235414387,-49.3138372232201,3,06:28:00,96,81910550,-25.5343119298378,-49.2590953391986,SIM,06:33:00
81910550,-25.5343119298378,-49.2590953391986,3,06:34:00,96,81490398,-25.5963908362783,-49.3358913045797,SIM,06:41:00
81490398,-25.5963908362783,-49.3358913045797,3,06:42:00,96,81230560,-25.4618345263762,-49.3467354210512,SIM,06:50:00
81230560,-25.4618345263762,-49.3467354210512,3,06:51:00,96,82020770,-25.4035799002893,-49.3165390673192,SIM,06:55:00
82020770,-25.4035799002893,-49.3165390673192,3,06:56:00,96,82100470,-25.3984034918396,-49.2952852364297,SIM,06:57:00
82100470,-25.3984034918396,-49.2952852364297,3,06:58:00,96,81350320,-25.4992029361912,-49.3318588311607,SIM,07:06:00
81350320,-25.4992029361912,-49.3318588311607,3,07:07:00,96,81880380,-25.5395481532947,-49.2924784574248,SIM,07:10:00
81880380,-25.5395481532947,-49.2924784574248,3,07:11:00,96,81925567,-25.5516863820233,-49.2689271518567,SIM,07:12:00
