CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
81470055,-25.5630048148415,-49.3383968771216,1,13:42:00,96,82710082,-25.3647667288143,-49.2518749086381,SIM,13:55:00
82710082,-25.3647667288143,-49.2518749086381,1,13:56:00,96,82820300,-25.4107437445588,-49.2017098689937,SIM,13:59:00
82820300,-25.4107437445588,-49.2017098689937,1,14:00:00,96,80050435,-25.4305533081275,-49.2435107491958,SIM,14:03:00
80050435,-25.4305533081275,-49.2435107491958,1,14:04:00,36,81460239,-25.5325141725804,-49.3365793791746,SIM,14:35:00
81460239,-25.5325141725804,-49.3365793791746,1,14:36:00,96,81170762,-25.51557721054,-49.3290638947933,SIM,14:37:00
81170762,-25.51557721054,-49.3290638947933,1,14:38:00,96,81770160,-25.5296962833892,-49.244546883763,SIM,14:42:00
81770160,-25.5296962833892,-49.244546883763,1,14:43:00,96,80215542,-25.4467561755521,-49.2503976846901,SIM,14:48:00
80215542,-25.4467561755521,-49.2503976846901,1,14:49:00,96,81250190,-25.4787356976141,-49.3477187290333,SIM,14:56:00
81250190,-25.4787356976141,-49.3477187290333,1,14:57:00,96,82100620,-25.3924350555573,-49.3027649999663,SIM,15:03:00
82100620,-25.3924350555573,-49.3027649999663,1,15:04:00,96,81880380,-25.5395481532947,-49.2924784574248,SIM,15:13:00
81880380,-25.5395481532947,-49.2924784574248,1,15:14:00,96,81330550,-25.4845347422664,-49.323856720273,SIM,15:18:00
81330550,-25.4845347422664,-49.323856720273,1,15:19:00,36,82520040,-25.413549500017,-49.2301156541579,SIM,15:33:00
82520040,-25.413549500017,-49.2301156541579,1,15:34:00,96,81920735,-25.5391678846873,-49.2615212690534,SIM,15:43:00
81920735,-25.5391678846873,-49.2615212690534,1,15:44:00,96,82130470,-25.3763584193723,-49.2754817420857,SIM,15:55:00
82130470,-25.3763584193723,-49.2754817420857,1,15:56:00,96,80820500,-25.4107702686398,-49.3021048645381,SIM,15:59:00
80820500,-25.4107702686398,-49.3021048645381,1,16:00:00,96,81650170,-25.4968831947737,-49.2251870078443,SIM,16:06:00
81650170,-25.4968831947737,-49.2251870078443,1,16:07:00,96,81110330,-25.5042910428287,-49.2847716627966,SIM,16:11:00
81110330,-25.5042910428287,-49.2847716627966,1,16:12:00,96,81320083,-25.4770955000105,-49.3183277499707,SIM,16:15:00
81320083,-25.4770955000105,-49.3183277499707,1,16:16:00,96,80610300,-25.463999400884,-49.2889687454307,SIM,16:17:00
80610300,-25.463999400884,-49.2889687454307,1,16:18:00,96,80730450,-25.4295930000255,-49.2924205417543,SIM,16:20:00
80730450,-25.4295930000255,-49.2924205417543,1,16:21:00,96,81550490,-25.4924960602498,-49.2054049266086,SIM,16:27:00
81550490,-25.4924960602498,-49.2054049266086,1,16:28:00,96,80410000,-25.4213661621413,-49.2875646174355,SIM,16:36:00
80410000,-25.4213661621413,-49.2875646174355,1,16:37:00,96,80620370,-25.4578113636589,-49.2746421817496,SIM,16:39:00
80620370,-25.4578113636589,-49.2746421817496,1,16:40:00,36,81560570,-25.4943561601417,-49.2107486004445,SIM,16:48:00
81560570,-25.4943561601417,-49.2107486004445,1,16:49:00,96,81030180,-25.4763519008138,-49.2647633349843,SIM,16:53:00
81030180,-25.4763519008138,-49.2647633349843,1,16:54:00,96,82015110,-25.4160406938864,-49.3250852303798,SIM,17:00:00
82015110,-25.4160406938864,-49.3250852303798,1,17:01:00,96,80810070,-25.4171734750828,-49.2912702953003,SIM,17:02:00
80810070,-25.4171734750828,-49.2912702953003,1,17:03:00,96,81550240,-25.4774264375435,-49.2110857497498,SIM,17:08:00
81550240,-25.4774264375435,-49.2110857497498,1,17:09:00,96,81220100,-25.4557352095908,-49.3256450071633,SIM,17:18:00
81220100,-25.4557352095908,-49.3256450071633,1,17:19:00,96,81880240,-25.5404745077498,-49.2975794776044,SIM,17:24:00
81880240,-25.5404745077498,-49.2975794776044,1,17:25:00,96,82320340,-25.399199941043,-49.3477109219031,SIM,17:35:00
82320340,-25.399199941043,-49.3477109219031,1,17:36:00,96,81910230,-25.5278877309024,-49.2672872891657,SIM,17:45:00
81910230,-25.5278877309024,-49.2672872891657,1,17:46:00,96,82930030,-25.4568138879969,-49.2056962318778,SIM,17:51:00
82930030,-25.4568138879969,-49.2056962318778,1,17:52:00,96,81820330,-25.5169970179923,-49.2724628977617,SIM,17:58:00
81820330,-25.5169970179923,-49.2724628977617,1,17:59:00,36,80060040,-25.4318069334388,-49.263280830672,SIM,18:12:00
80060040,-25.4318069334388,-49.263280830672,1,18:13:00,96,81170755,-25.5160188418949,-49.3308090343913,SIM,18:21:00
81170755,-25.5160188418949,-49.3308090343913,1,18:22:00,96,82810080,-25.4396831550178,-49.213992719196,SIM,18:29:00
82810080,-25.4396831550178,-49.213992719196,1,18:30:00,96,82510100,-25.409050749392,-49.2385843936,SIM,18:32:00
82510100,-25.409050749392,-49.2385843936,1,18:33:00,96,82530060,-25.425394880957,-49.2359359145395,SIM,18:34:00
82530060,-25.425394880957,-49.2359359145395,1,18:35:00,96,81030380,-25.4878438322257,-49.2772121864255,SIM,18:40:00
81030380,-25.4878438322257,-49.2772121864255,1,18:41:00,96,82220470,-25.3569461500704,-49.2736981005731,SIM,18:49:00
82220470,-25.3569461500704,-49.2736981005731,1,18:50:00,96,81010130,-25.4764195588417,-49.273155691529,SIM,18:58:00
81010130,-25.4764195588417,-49.273155691529,1,18:59:00,96,82980600,-25.4666337593647,-49.1916779820241,SIM,19:03:00
